ID,Name,Platform,Year_of_Release,Genre,Publisher,Developer,Rating
599069351,The Sims,XB,2003,Simulation,Electronic Arts,Edge of Reality,T
359117057,Dog's Life,PS2,2003,Adventure,Sony Computer Entertainment,Frontier Developments,T
776589049,The X Files,PS,1999,Adventure,Sony Computer Entertainment,,
849648527,Super Wagyan Land,SNES,1991,Action,Namco Bandai Games,,
786807234,Rascal,PS,1998,Action,Psygnosis,,
297014157,"Barbie: Jet, Set & Style!",DS,2011,Misc,THQ,,
523753631,Tony Hawk's American Wasteland,GC,2005,Sports,Activision,Neversoft Entertainment,T
259064076,Command & Conquer 3: Tiberium Wars,X360,2007,Strategy,Electronic Arts,,
761966230,Sin and Punishment: Star Successor,Wii,2009,Shooter,Nintendo,,
748773933,Crash: Mind Over Mutant,PSP,2008,Platform,Vivendi Games,Virtuos,E10+
728143561,Ben 10 Alien Force: Vilgax Attacks,DS,2009,Action,D3Publisher,D3Publisher,E
981211636,Famicom Mini: Super Mario Bros. 2,GBA,2004,Platform,Nintendo,,
503943414,Colony Wars,PS,1997,Simulation,Psygnosis,Psygnosis,E
868204923,All-Star Baseball 2004,PS2,2003,Sports,Acclaim Entertainment,Acclaim Studios Austin,E
549503220,Big Strike Bowling,PS,2003,Sports,Gotham Games,,
451677802,Skylanders: SuperChargers,X360,2015,Action,Activision,Vicarious Visions,E10+
525256001,Ben 10 Alien Force: Vilgax Attacks,PSP,2009,Action,D3Publisher,Papaya Studios,E10+
424160036,NASCAR Thunder 2002,PS,2001,Racing,Electronic Arts,Black Box,E
240433264,Batman: Arkham Origins Blackgate,PSV,2013,Action,Warner Bros. Interactive Entertainment,Armature Studio,T
433776173,Zone of the Enders HD Collection,PS3,2012,Simulation,Konami Digital Entertainment,High Voltage Software,M
407063357,Grandia,SAT,1997,Role-Playing,ESP,,
917067608,2010 FIFA World Cup South Africa,Wii,2010,Sports,Electronic Arts,Electronic Arts,E
435148762,ESPN NHL 2K5,XB,2004,Sports,Global Star,Kush Games,E
534140383,Yu-Gi-Oh! 7 Trials to Glory: World Championship Tournament 2005,GBA,2005,Misc,Konami Digital Entertainment,,
819697114,Hot Wheels World Race,PS2,2003,Racing,THQ,Climax Group,E
621892383,Avatar: The Last Airbender - The Burning Earth,PS2,2007,Action,THQ,,
199957286,Superman: Shadow of Apokolips,PS2,2002,Action,Atari,Atari,E
412448120,Trials Fusion,PS4,2014,Racing,Ubisoft,RedLynx,E10+
374830092,American Chopper,PS2,2004,Racing,Zoo Digital Publishing,Creat Studios,T
519676550,NASCAR Kart Racing,Wii,2009,Racing,Electronic Arts,Electronic Arts,E
183613919,Star Wars Trilogy: Apprentice of the Force,GBA,2004,Action,Ubisoft,Ubisoft,E
653307290,Guitar Hero: Smash Hits,X360,2009,Misc,Activision,Beenox,T
374747286,Lemony Snicket's A Series of Unfortunate Events,GBA,2004,Platform,Activision,Griptonite Games,E
465080574,JGTC: All-Japan Grand Touring Car Championship,PS,1998,Racing,TYO,,
410737130,Virtua Tennis 4: World Tour,PSV,2011,Sports,Sega,,
931335192,Arc the Lad III,PS,1999,Role-Playing,Sony Computer Entertainment,,
467543489,Just Dance: Summer Party,Wii,2011,Misc,Ubisoft,Ubisoft,E10+
437031708,SpongeBob's Truth or Square (US sales),DS,2009,Action,THQ,,
429517012,Mobile Suit Gundam: Gundam vs. Gundam,PSP,2008,Fighting,Namco Bandai Games,,
203059333,Test Drive,XB,2002,Racing,Atari,Pitbull Syndicate,T
938735399,Jikkyou Powerful Pro Yakyuu 11,PS2,2004,Sports,Konami Digital Entertainment,,
323139371,Petz: Horsez 2,Wii,2007,Simulation,Ubisoft,Phoenix Games Studio,E
515999637,The Adventures of Jimmy Neutron Boy Genius: Jet Fusion,PS2,2003,Action,THQ,,
422784866,Pirates of the Caribbean: At World's End,PSP,2007,Action,Disney Interactive Studios,Eurocom Entertainment Software,T
480598514,Dr. Mario 64,N64,2001,Puzzle,Nintendo,,
651386164,Jikkyou Powerful Pro Yakyuu 6,N64,1999,Sports,Konami Digital Entertainment,,
199089595,Army Men: Sarge's Heroes 2,N64,2000,Shooter,3DO,,
388041341,Rush 2: Extreme Racing USA,N64,1998,Racing,Midway Games,,
226750331,NFL Blitz 2001,N64,2000,Sports,Midway Games,,
384008333,James Bond 007: Everything or Nothing,GC,2004,Shooter,Electronic Arts,EA Redwood Shores,T
265615144,NBA Live 06,PSP,2005,Sports,Electronic Arts,EA Canada,E
247984480,MLB 08: The Show,PS2,2008,Sports,Sony Computer Entertainment,SCEA San Diego Studios,E
535623288,Horsez,DS,2006,Simulation,Ubisoft,Virtual Toys,E
638239158,Dance Dance Revolution Ultramix 2,XB,2004,Simulation,Konami Digital Entertainment,Konami Computer Entertainment Hawaii,E
676155502,Mega Man Anniversary Collection,GC,2004,Platform,Capcom,Atomic Planet Entertainment,E
558732289,Crash: Mind Over Mutant,DS,2008,Platform,Vivendi Games,TOSE,E
273805678,Super Famista 4,SNES,1995,Sports,Namco Bandai Games,,
743626771,The Fairly Odd Parents: Game Boy Advance Video Volume 2,GBA,2004,Misc,N/A,,
692907961,How to Train Your Dragon,Wii,2010,Action,Activision,Etranges Libellules,E10+
489459631,Cabela's Legendary Adventures,PS2,2008,Sports,Activision,Sand Grain Studios,T
511616825,Story of Seasons,3DS,2014,Simulation,Nintendo,Marvelous AQL,E10+
641329740,Taiko no Tatsujin DS: Dororon! Youkai Daikessen!!,DS,2010,Misc,Namco Bandai Games,,
884014054,Harry Potter and the Goblet of Fire,GC,2005,Action,Electronic Arts,Electronic Arts,E10+
129869276,Thrillville: Off the Rails,PS2,2007,Strategy,LucasArts,Frontier Developments,E10+
790787930,Metro: Last Light,PS3,2013,Action,Deep Silver,4A Games,
647061171,NBA 2K11,PSP,2010,Action,Take-Two Interactive,Visual Concepts,E
908538576,Mega Man X6,PS,2001,Action,Capcom,Capcom,E
637086752,BloodRayne,PS2,2002,Shooter,Universal Interactive,Terminal Reality,M
577997575,Kumamon Bomber: Puzzle de Kumamon Taisou,GC,2005,Puzzle,Sega,,
667504000,Castlevania: Curse of Darkness,PS2,2005,Action,Konami Digital Entertainment,Konami,M
860449928,NBA 2K13,Wii,2012,Sports,Take-Two Interactive,Virtuos,E
837403602,International Superstar Soccer Pro '98,PS,1998,Sports,Konami Digital Entertainment,,
439245207,LEGO Rock Band,PS3,2009,Misc,Warner Bros. Interactive Entertainment,TT Fusion,E10+
324748430,Jimmy Neutron: Boy Genius,GBA,2001,Platform,THQ,,
850060779,Black,XB,2006,Shooter,Electronic Arts,Criterion Games,M
854617191,Double Pack: Finding Nemo / The Incredibles,XB,2006,Action,THQ,,
723572433,Spec Ops: The Line,X360,2012,Shooter,Take-Two Interactive,Yager,M
322232797,NHL Slapshot,Wii,N/A,Sports,Unknown,EA Sports,E
701675051,Paper Mario: Color Splash,WiiU,2016,Role-Playing,Nintendo,"Nintendo, Intelligent Systems",E
752622804,Valkyrie Profile: Covenant of the Plume,DS,2008,Role-Playing,Square Enix,Tri-Ace,T
553904567,Vanquish,X360,2010,Shooter,Sega,PlatinumGames,M
615348233,Solitaire Overload,DS,2007,Misc,Telegames,Telegames,E
132959118,TRON: Evolution,PS3,2010,Action,Disney Interactive Studios,Propaganda Games,T
159685216,Lord of the Rings: The Third Age,XB,2004,Role-Playing,Electronic Arts,,
940659269,Pirates of the Caribbean: At World's End,PS2,2007,Action,Disney Interactive Studios,Eurocom Entertainment Software,T
348274926,Mega Man Legends 2,PS,2000,Adventure,Capcom,Capcom,E
244858762,X-Men vs. Street Fighter,PS,1997,Fighting,Capcom,,
170824300,Blazing Angels: Squadrons of WWII,X360,2006,Simulation,Ubisoft,Ubisoft,T
519535145,Zack & Wiki: Quest for Barbaros' Treasure,Wii,2007,Adventure,Nintendo,,
869540410,High Rollers Casino,PS2,2004,Misc,Mud Duck Productions,Virtual Toys,E
329746562,TERA,PC,N/A,Role-Playing,Unknown,Bluehole Studio,M
867955201,Attack on Titan: Humanity in Chains,3DS,2013,Action,Screenlife,Spike Chunsoft,M
516121826,The Suffering,PS2,2004,Action,Midway Games,Surreal Software,M
669962660,Cyber Troopers Virtual-On,SAT,1995,Fighting,Sega,,
859870169,Star Wars Starfighter: Special Edition,XB,2001,Simulation,LucasArts,Secret Level,T
286893997,Animal Crossing: Amiibo Festival,WiiU,2015,Misc,Nintendo,"Nintendo, Nd Cube",E
717875221,NBA Jam,PS2,2003,Sports,Acclaim Entertainment,,
359816547,Zone of the Enders: The 2nd Runner,PS2,2003,Simulation,Konami Digital Entertainment,KCEJ,M
499089977,Just Dance 2014,PS4,2013,Misc,Ubisoft,Ubisoft,E10+
166041892,Jampack Spring 2004 (RP-T),PS2,2003,Misc,Sony Computer Entertainment,,
460893934,Dexter's Laboratory Deesaster Strikes,GBA,2001,Adventure,BAM! Entertainment,,
342700128,NFL GameDay 2004,PS2,2003,Sports,Sony Computer Entertainment,989 Sports,E
610799297,Condemned: Criminal Origins,X360,2005,Action,Sega,Monolith Productions,M
419154834,Scooby-Doo and the Cyber Chase,GBA,2001,Adventure,Ubisoft,,
288352458,Wheel of Fortune,DS,2010,Misc,THQ,THQ,E
457271233,Tomb Raider: The Last Revelation,PC,1998,Action,Eidos Interactive,Core Design Ltd.,T
953235637,pro evolution soccer 2011,PS2,2010,Sports,Konami Digital Entertainment,Konami,E
733334844,Sega Rally Championship 2,DC,1999,Racing,Sega,,
490905722,Quake II,PS,1998,Shooter,Activision,,
959404587,Crash of the Titans,PS2,2007,Action,Vivendi Games,Radical Entertainment,E10+
873641030,EA Sports UFC 2,XOne,2016,Sports,Electronic Arts,EA Sports,T
442689306,MLB 10: The Show,PS2,2010,Sports,Sony Computer Entertainment,SCEA,E
292946506,Wheel of Fortune: 2nd Edition,PS,2000,Misc,Hasbro Interactive,,
846120495,Tom Clancy's Rainbow Six: Lockdown,XB,2005,Shooter,Ubisoft,"Red Storm Entertainment, Ubisoft Montreal",M
392532774,Mobile Suit Gundam: Gundam vs. Gundam NEXT PLUS,PSP,2009,Fighting,Namco Bandai Games,,
339992124,TimeShift,X360,2007,Shooter,Vivendi Games,Saber Interactive,M
483789080,Cool Boarders 2001,PS,2000,Sports,Sony Computer Entertainment,Idol Minds,E
981705708,Grudge Warriors,PS,1999,Action,Take-Two Interactive,,
440516297,Farming Simulator 17,PS4,2016,Simulation,Focus Home Interactive,Maximum Games,E
932963075,World Soccer Jikkyou Winning Eleven 2000: U-23 Medal heno Chousen,PS,2000,Sports,Konami Digital Entertainment,,
494418355,Castlevania: The Dracula X Chronicles,PSP,2007,Platform,Konami Digital Entertainment,Konami,T
381179338,Mobile Suit Gundam,SAT,1995,Action,Namco Bandai Games,,
424844589,Tom Clancy's HAWX 2,PS3,2010,Action,Ubisoft,Ubisoft,T
363923862,Battlefield: Hardline,PS3,2015,Shooter,Electronic Arts,Visceral Games,M
755808831,Jimmy Neutron: Boy Genius,PS2,2002,Platform,THQ,THQ,E
809321812,Itadaki Street DS,DS,2007,Misc,Square Enix,,
435116827,X-Men: The Official Game,PS2,2006,Action,Activision,"Z-Axis, Ltd.",T
176689777,Terraria,PS3,2013,Action,505 Games,Engine Software,T
160996217,LEGO Dimensions,XOne,2015,Action,Warner Bros. Interactive Entertainment,Traveller's Tales,E10+
842240256,Football Manager Handheld 2011,PSP,2010,Sports,Sega,Sports Interactive,E
228404090,300: March to Glory,PSP,2007,Action,Warner Bros. Interactive Entertainment,Collision Studios,M
940087222,Marvel Super Hero Squad,DS,2009,Fighting,THQ,THQ,E10+
520284917,Call of Duty: Modern Warfare: Mobilized,DS,2009,Shooter,Activision,,
329437229,NHL 15,XOne,2014,Sports,Electronic Arts,EA Sports,E10+
402165097,E0: Enemy Zero,SAT,1996,Adventure,Sega,,
621384382,Tom Clancy's The Division,PC,2016,Shooter,Ubisoft,Massive Entertainment,M
447415833,Yu-Gi-Oh! GX: Tag Force 2,PSP,2007,Strategy,Konami Digital Entertainment,,
144317657,Nicktoons: Unite!,PS2,2005,Adventure,THQ,,
689470331,JumpStart: Escape from Adventure Island,Wii,2009,Adventure,Knowledge Adventure,Knowledge Adventure Inc.,E
610606912,Green Day: Rock Band,PS3,2010,Misc,MTV Games,"Harmonix Music Systems, Demiurge Studios",T
283723881,NASCAR Racing,PS,1996,Racing,Pioneer LDC,,
570104610,FIFA 14,PSV,2013,Sports,Electronic Arts,EA Canada,E
201680879,Monotaro Dentetsu 2010: Sengoku Ishin no Hero Daishuugou! no Maki,Wii,2009,Misc,Hudson Soft,,
568048755,Cars: Race-O-Rama,PSP,2009,Racing,THQ,Tantalus Interactive,E
466704408,Boku no Natsuyasumi 2: Umi no Bouken Hen,PS2,2002,Adventure,Sony Computer Entertainment,,
717274208,F1 2014,PS3,2014,Racing,Codemasters,Codemasters Birmingham,E
947706992,Command & Conquer: Red Alert,PS,1997,Strategy,Virgin Interactive,,
584069381,Cars: Mater-National Championship,PS3,2007,Racing,THQ,Rainbow Studios,E
537397177,Call of Duty: Black Ops II,WiiU,2012,Shooter,Activision,Treyarch,M
714299198,Ogre Battle 64: Person of Lordly Caliber,N64,1999,Role-Playing,Nintendo,,
910002502,Superman: The New Superman Adventures,N64,1999,Action,Titus,,
415606086,Dig Dug,NES,1985,Puzzle,Namco Bandai Games,,
130738905,BioShock,PC,2007,Shooter,Take-Two Interactive,"Irrational Games, 2K Marin",M
567333263,The Terminator: Dawn of Fate,PS2,2002,Action,Atari,Paradigm Entertainment,T
506374032,Rogue Galaxy: Director's Cut,PS2,2007,Role-Playing,Sony Computer Entertainment,,
671213054,Armored Core,PS,1997,Simulation,Sony Computer Entertainment,,
347231048,The Smurfs,DS,2011,Action,Ubisoft,Land Ho!,E
201835621,Densha De Go! 2,PS,1999,Simulation,Taito,,
966914775,Medal of Honor Heroes 2,Wii,2007,Shooter,Electronic Arts,EA Canada,T
836566759,Top Spin 4,X360,2011,Sports,Take-Two Interactive,2K Czech,E
934191084,James Patterson Women's Murder Club: Games of Passion,DS,2009,Adventure,THQ,THQ,T
145107144,Band Hero,PS2,2009,Misc,Activision,BudCat,E10+
580930582,Armored Core 2: Another Age,PS2,2001,Simulation,Metro 3D,From Software,T
389437911,Buzz! Junior: Jungle Party,PS2,2006,Misc,Sony Computer Entertainment,,
552240914,God Eater 2: Rage Burst,PSV,2015,Role-Playing,Namco Bandai Games,Shift,T
328592219,Mortal Kombat: Deadly Alliance,GC,2002,Fighting,Midway Games,Midway,M
529181619,NBA 2K11,PS2,2010,Action,Take-Two Interactive,Visual Concepts,E
485321857,AKB1/48: Idol to Koishitara...,PSP,2010,Misc,Namco Bandai Games,,
978372980,Pro Pinball,PS,1996,Misc,Empire Interactive,,
816305787,NiGHTS: Journey of Dreams,Wii,2007,Platform,Sega,"Sega, Sonic Team",E
780494355,'98 Koshien,PS,1998,Sports,Magical Company,,
591734156,Harvest Moon: Grand Bazaar,DS,2008,Simulation,Rising Star Games,,
723929801,NBA 2K9,PS2,2008,Sports,Take-Two Interactive,Visual Concepts,E
983833319,Yu-Gi-Oh! The Eternal Duelist Soul (JP sales),GBA,2001,Misc,Konami Digital Entertainment,,
143896214,Up,PSP,2009,Action,THQ,Asobo Studio,E
815971646,Hatsune Miku: Project Diva 2nd,PSP,2010,Misc,Sega,,
668239552,Marvel: Ultimate Alliance 2,PS2,2009,Role-Playing,Activision,n-Space,T
468477784,Monster Jam: Urban Assault,Wii,2008,Racing,Activision,Torus Games,E
145266685,Call of Duty: Advanced Warfare,PC,2014,Shooter,Activision,Sledgehammer Games,M
143834560,Mario no Super Picross,SNES,1995,Puzzle,Nintendo,,
625454981,UEFA Euro 2008 Austria-Switzerland,PS3,2008,Sports,Electronic Arts,,
564037581,"Ed, Edd n Eddy: The Mis-Edventures",PS2,2005,Platform,Midway Games,Artificial Mind and Movement,E
814074141,Jikkyou Powerful Pro Yakuu '94,SNES,1994,Sports,Konami Digital Entertainment,,
967158994,Disney's Tarzan Untamed,PS2,2001,Platform,Ubisoft,Ubisoft,E
826212979,WWE All Stars,PS3,2011,Fighting,THQ,THQ,T
408915394,Green Day: Rock Band,X360,2010,Misc,MTV Games,"Harmonix Music Systems, Demiurge Studios",T
562996176,Harry Potter and the Deathly Hallows - Part 1,DS,2010,Action,Electronic Arts,Full Fat,E10+
858734531,Resistance: Burning Skies,PSV,2012,Shooter,Sony Computer Entertainment,Nihilistic,M
224451146,Battlefield 2: Modern Combat,X360,2006,Shooter,Electronic Arts,Digital Illusions,T
740701967,Rocksmith 2014,XOne,2014,Misc,Ubisoft,,
744682474,Knockout Kings 2001,PS,2000,Fighting,Electronic Arts,EA Sports,T
163812566,From Russia With Love,PS2,2005,Action,Electronic Arts,EA Redwood Shores,T
977049155,Fantastic Pets,X360,2011,Simulation,THQ,Blitz Games Studios,E
239010883,BlazBlue: Continuum Shift,PS3,2010,Fighting,PQube,Arc System Works,T
175611459,Duke Nukem Forever,PC,2011,Shooter,Take-Two Interactive,"Gearbox Software, 3D Realms",M
666875182,Dragon Quest X,WiiU,2013,Role-Playing,Square Enix,Square Enix,
507440279,Minority Report: Everybody Runs,PS2,2002,Action,Activision,Treyarch,T
831665935,Katamari Forever,PS3,2009,Puzzle,Namco Bandai Games,Bandai Namco Games,E
247315235,Disney's Hercules / Disney's The Jungle Book: Groove Party / A Bug's Life,PS,2003,Misc,Sony Computer Entertainment,,
580726141,NFL GameDay 2002,PS,2001,Sports,Sony Computer Entertainment,989 Sports,E
463008178,Pengo,2600,1983,Adventure,Atari,,
763230151,Spider-Man: Web of Shadows,X360,2008,Action,Activision,Shaba Games,T
626315044,Naughty Bear,X360,2010,Action,505 Games,Artificial Mind and Movement,T
804863462,Mouse Trap,2600,1981,Action,Coleco,,
742406693,Tak and the Power of Juju,GC,2003,Platform,THQ,Avalanche Software,E
798776107,Six Flags Fun Park,Wii,2009,Misc,Ubisoft,7 Studios,E10+
800728908,Just Dance Kids 2,X360,2011,Misc,Ubisoft,Ubisoft,E
258304865,Beowulf: The Game,X360,2007,Action,Ubisoft,Ubisoft Shanghai,M
371105620,NBA Jam,Wii,2010,Sports,Electronic Arts,EA Canada,E
506630970,Rune Factory 3: A Fantasy Harvest Moon,DS,2009,Role-Playing,Rising Star Games,Neverland,E
143364554,Dragon Quest Builders: Revive Alefgard,PS4,2016,Role-Playing,Square Enix,,
987534430,Star Wars The Clone Wars: Republic Heroes,PSP,2009,Action,LucasArts,"LucasArts, Krome Studios",T
975914805,Tales of Zestiria,PS4,2015,Role-Playing,Namco Bandai Games,Bandai Namco Games,T
637431859,Metal Gear Solid: The Legacy Collection,PS3,2013,Adventure,Konami Digital Entertainment,Konami,M
661840123,Medarot: Kabuto / Kuwagata Version,GB,1997,Role-Playing,Imagineer,,
389126651,NBA 2K10,PS2,2009,Sports,Take-Two Interactive,Visual Concepts,E
218507881,Defender,PS2,2002,Misc,Midway Games,7 Studios,T
489377561,NFL GameDay 2003,PS2,N/A,Sports,Unknown,989 Sports,E
460314061,TNA iMPACT!,PS3,2008,Fighting,Midway Games,,
777283744,Taiko no Tatsujin Wii: Dodon to 2 Yome!,Wii,2009,Misc,Namco Bandai Games,,
618363824,Congo Bongo,2600,1982,Action,Sega,,
230540099,Gauntlet: Seven Sorrows,PS2,2005,Role-Playing,Midway Games,Midway,T
272201456,Harry Potter: Quidditch World Cup,GC,2003,Sports,Electronic Arts,Electronic Arts,E
585895685,Warriors Orochi 2 (JP sales),PS2,2008,Action,Tecmo Koei,,
896883477,Cabela's Big Game Hunter 2010,PS3,2009,Sports,Activision Value,Activision,T
734690322,Overlord,X360,2007,Strategy,Codemasters,Triumph Studios,T
493898852,The Chronicles of Narnia: Prince Caspian,PS2,2008,Action,Disney Interactive Studios,Traveller's Tales,T
878189421,The Incredibles: Rise of the Underminer,GBA,2005,Action,THQ,Helixe,E
413659068,Life is Strange,PS4,2016,Adventure,Square Enix,DONTNOD Entertainment,M
845603971,Pet in TV,PS,1997,Strategy,Sony Computer Entertainment,,
821363175,Battalion Wars,GC,2005,Strategy,Nintendo,Kuju Entertainment,T
367487346,NBA ShootOut 2000,PS,1999,Sports,989 Studios,,
334740078,Power Rangers: Dino Thunder,GC,2004,Action,THQ,Pacific Coast Power & Light,E
453100139,Samurai Shodown,SNES,1994,Fighting,Takara,,
394800876,Mass Effect Trilogy,X360,2012,Action,Electronic Arts,BioWare,M
704777967,The Wonderful 101,WiiU,2013,Action,Nintendo,PlatinumGames,T
226138903,SpongeBob SquigglePants,Wii,2011,Misc,THQ,WayForward,E
732222678,Fighting Vipers,SAT,1995,Fighting,Sega,,
717736582,Yu-Gi-Oh! 5D's Stardust Accelerator: World Championship 2009,DS,2009,Action,Konami Digital Entertainment,,
519777751,NCAA GameBreaker 2000,PS,1999,Sports,989 Studios,,
540397227,Asura's Wrath,PS3,2012,Action,Capcom,CyberConnect2,T
606736530,The Legend of Spyro: Dawn of the Dragon,PS2,2008,Platform,Vivendi Games,Etranges Libellules,E10+
668392922,AKB1/48: Idol to Guam de Koishitara...,PSP,2011,Misc,Namco Bandai Games,,
455256163,NFL Quarterback Club 2000,N64,1999,Sports,Acclaim Entertainment,,
265976171,Mortal Kombat Mythologies: Sub-Zero,N64,1997,Fighting,Midway Games,,
310965206,RR64: Ridge Racer 64,N64,1999,Racing,Nintendo,,
328379578,Top Gear Rally,N64,1997,Racing,Kemco,,
553586244,18 Wheeler: American Pro Trucker,PS2,2001,Racing,Acclaim Entertainment,Acclaim Studios Cheltenham,E
814551431,"Transformers: Revenge of the Fallen (XBox 360, PS3, & PC Versions)",PSP,2009,Shooter,Activision,,
881495651,Wall-E,PS3,2008,Platform,THQ,Heavy Iron Studios,E
496849552,Atari Anthology,PS2,2004,Misc,Atari,Digital Eclipse,E
562924782,FIFA 14,PC,2013,Sports,Electronic Arts,EA Canada,E
415738282,Bugs Bunny: Lost in Time,PS,1999,Platform,Infogrames,,
906006072,Hot Wheels: Beat That!,PS2,2007,Racing,Activision,Eutechnyx,E
443276794,MLB 2006,PS2,2005,Sports,Sony Computer Entertainment,989 Sports,E
704583017,Ragnarok Odyssey,PSV,2012,Role-Playing,GungHo,Game Arts,T
